value,Wall,Door_Start,Door,Door_Passed,Wall_End
0,0.020935960591133004,0.006410256410256411,0.0017667844522968198,0.006410256410256411,0.003067484662576687
1,0.004515599343185551,0.006410256410256411,0.0017667844522968198,0.006410256410256411,0.003067484662576687
2,0.004515599343185551,0.07051282051282053,0.0017667844522968198,0.07051282051282053,0.003067484662576687
3,0.012725779967159278,0.006410256410256411,0.0017667844522968198,0.006410256410256411,0.003067484662576687
4,0.0004105090311986864,0.006410256410256411,0.0017667844522968198,0.006410256410256411,0.003067484662576687
5,0.9568965517241379,0.9038461538461539,0.991166077738516,0.9038461538461539,0.9846625766871165
