value,Wall,Door_Start,Door,Door_Passed,Wall_End
0,0.9995888157894737,0.993421052631579,0.998220640569395,0.993421052631579,0.9968944099378881
1,0.0004111842105263158,0.006578947368421053,0.0017793594306049821,0.006578947368421053,0.003105590062111801
