value,Wall,Door_Start,Door,Door_Passed,Wall_End
0,0.9978354978354979,0.96875,0.9924242424242424,0.96875,0.023809523809523808
1,0.0021645021645021645,0.03125,0.007575757575757577,0.03125,0.976190476190476
