value,Wall,Door_Start,Door,Door_Passed,Wall_End
0,0.06652360515021459,0.02777777777777778,0.007352941176470589,0.02777777777777778,0.02173913043478261
1,0.002145922746781116,0.02777777777777778,0.007352941176470589,0.02777777777777778,0.02173913043478261
2,0.023605150214592276,0.02777777777777778,0.007352941176470589,0.02777777777777778,0.02173913043478261
3,0.002145922746781116,0.02777777777777778,0.007352941176470589,0.02777777777777778,0.02173913043478261
4,0.002145922746781116,0.02777777777777778,0.007352941176470589,0.02777777777777778,0.02173913043478261
5,0.9034334763948498,0.8611111111111112,0.9632352941176471,0.8611111111111112,0.8913043478260869
